Time,TSupCor.T,flo.temAirPer5.T,VSupCor_flow.V_flow
147466,295.382,298.096,3.05584
147470,295.489,298.093,3.06873
147470,295.489,298.093,3.06873
147480,294.639,298.076,3.14122
147480,294.639,298.076,3.14122
147490,293.54,298.044,3.09428
147490,293.54,298.044,3.09428
147495,300.557,298.068,3.04912
147495,300.557,298.068,3.04912
147500,300.909,298.097,3.04921
147500,300.909,298.097,3.04921
147500,299.554,298.096,3.05005
147500,299.554,298.096,3.05005
147510,292.809,298.058,2.9858
147510,292.809,298.058,2.9858
147520,298.593,298.085,2.95878
147520,298.593,298.085,2.95878
147530,294.131,298.063,2.91713
147530,294.131,298.063,2.91713
147540,293.007,298.032,3.00925
147540,293.007,298.032,3.00925
147550,296.382,298.039,3.09405
147550,296.382,298.039,3.09405
147560,296.2,298.042,3.14442
147560,296.2,298.042,3.14442
147570,289.495,297.968,3.22972
147570,289.495,297.968,3.22972
147580,292.086,297.925,3.24532
147580,292.086,297.925,3.24532
147586,299.918,297.956,3.27685
147586,299.918,297.956,3.27685
147590,299.88,297.978,3.33883
147590,299.88,297.978,3.33883
147600,294.457,297.963,3.53362
147600,294.457,297.963,3.53362
147610,297.587,297.99,3.75721
147610,297.587,297.99,3.75721
147620,290.853,297.919,3.87408
147620,290.853,297.919,3.87408
147630,295.437,297.913,3.87825
147630,295.437,297.913,3.87825
147640,297.225,297.933,3.89397
147640,297.225,297.933,3.89397
147650,291.624,297.871,3.89273
147650,291.624,297.871,3.89273
147660,294.538,297.853,3.87418
147660,294.538,297.853,3.87418
147668,295.727,297.853,3.84979
147668,295.727,297.853,3.84979
147670,295.747,297.853,3.84192
147670,295.747,297.853,3.84192
147674,298.856,297.872,3.83448
147674,298.856,297.872,3.83448
147680,298.912,297.897,3.85312
147680,298.912,297.897,3.85312
147689,300.254,297.948,3.79049
147689,300.254,297.948,3.79049
147690,300.304,297.955,3.77001
147690,300.304,297.955,3.77001
147700,300.265,298.004,3.52075
147700,300.265,298.004,3.52075
147700,299.206,298.003,3.51658
147700,299.206,298.003,3.51658
147710,290.549,297.932,3.45758
147710,290.549,297.932,3.45758
147720,286.282,297.81,3.53348
147720,286.282,297.81,3.53348
147721,288.527,297.804,3.54073
147721,288.527,297.804,3.54073
147730,290.371,297.745,3.69034
147730,290.371,297.745,3.69034
147740,299.131,297.796,3.76264
147740,299.131,297.796,3.76264
147750,289.416,297.71,3.5778
147750,289.416,297.71,3.5778
147760,297.876,297.738,3.31771
147760,297.876,297.738,3.31771
147770,300.111,297.796,3.24299
147770,300.111,297.796,3.24299
147780,296.713,297.815,3.41811
147780,296.713,297.815,3.41811
147790,299.509,297.868,3.56441
147790,299.509,297.868,3.56441
147800,297.855,297.892,3.43409
147800,297.855,297.892,3.43409
147810,287.961,297.796,3.3903
147810,287.961,297.796,3.3903
147820,297.915,297.831,3.52632
147820,297.915,297.831,3.52632
147830,299.165,297.875,3.44638
147830,299.165,297.875,3.44638
147840,290.379,297.809,3.3003
147840,290.379,297.809,3.3003
147844,300.412,297.836,3.23862
147844,300.412,297.836,3.23862
147850,301.332,297.875,3.08895
147850,301.332,297.875,3.08895
147852,299.404,297.879,3.04528
147852,299.404,297.879,3.04528
147860,298.996,297.908,2.7954
147860,298.996,297.908,2.7954
147862,300.399,297.919,2.74789
147862,300.399,297.919,2.74789
147870,301.311,297.965,2.66282
147870,301.311,297.965,2.66282
147872,299.403,297.971,2.65874
147872,299.403,297.971,2.65874
147880,298.53,297.994,2.65766
147880,298.53,297.994,2.65766
147890,295.392,297.993,2.70944
147890,295.392,297.993,2.70944
147900,296.476,298.001,2.69476
147900,296.476,298.001,2.69476
147902,297.696,298.007,2.67399
147902,297.696,298.007,2.67399
147910,298.395,298.026,2.5714
147910,298.395,298.026,2.5714
147911,300.364,298.033,2.55966
147911,300.364,298.033,2.55966
147920,302.577,298.093,2.66055
147920,302.577,298.093,2.66055
147921,299.311,298.091,2.6739
147921,299.311,298.091,2.6739
147930,291.229,298.046,2.77922
147930,291.229,298.046,2.77922
147940,299.973,298.089,2.87785
147940,299.973,298.089,2.87785
147940,300.197,298.091,2.88028
147940,300.197,298.091,2.88028
147950,301.879,298.149,2.915
147950,301.879,298.149,2.915
147950,299.141,298.147,2.91392
147950,299.141,298.147,2.91392
147960,290.276,298.083,2.94882
147960,290.276,298.083,2.94882
147970,298.064,298.107,3.14278
147970,298.064,298.107,3.14278
147980,297.863,298.124,3.23167
147980,297.863,298.124,3.23167
147990,290.49,298.054,3.26935
147990,290.49,298.054,3.26935
147993,300.102,298.071,3.27642
147993,300.102,298.071,3.27642
148000,302.05,298.12,3.1957
148000,302.05,298.12,3.1957
148010,299.331,298.149,3.10468
148010,299.331,298.149,3.10468
148010,299.1,298.15,3.10274
148010,299.1,298.15,3.10274
148020,298.791,298.17,2.95489
148020,298.791,298.17,2.95489
148030,289.581,298.095,3.01779
148030,289.581,298.095,3.01779
148040,298.669,298.119,3.04571
148040,298.669,298.119,3.04571
148041,298.357,298.121,3.0365
148041,298.357,298.121,3.0365
148050,297.892,298.135,3.11027
148050,297.892,298.135,3.11027
148060,290.26,298.063,3.3075
148060,290.26,298.063,3.3075
148063,300.158,298.082,3.36672
148063,300.158,298.082,3.36672
148070,300.891,298.12,3.47475
148070,300.891,298.12,3.47475
148071,299.188,298.12,3.48142
148071,299.188,298.12,3.48142
148080,295.928,298.109,3.43602
148080,295.928,298.109,3.43602
148090,297.759,298.123,3.43672
148090,297.759,298.123,3.43672
148100,297.902,298.142,3.60155
148100,297.902,298.142,3.60155
148110,290.182,298.054,3.5599
148110,290.182,298.054,3.5599
148118,300.379,298.089,3.38537
148118,300.379,298.089,3.38537
148120,300.571,298.101,3.32308
148120,300.571,298.101,3.32308
148120,299.387,298.099,3.31913
148120,299.387,298.099,3.31913
148130,290.058,298.023,3.14073
148130,290.058,298.023,3.14073
148140,294.055,297.999,3.06581
148140,294.055,297.999,3.06581
148150,286.399,297.894,2.95316
148150,286.399,297.894,2.95316
148153,300.466,297.918,2.88774
148153,300.466,297.918,2.88774
148160,302.561,297.964,2.73064
148160,302.561,297.964,2.73064
148170,302.469,298.029,2.6482
148170,302.469,298.029,2.6482
148176,299.513,298.05,2.71681
148176,299.513,298.05,2.71681
148180,299.176,298.064,2.79831
148180,299.176,298.064,2.79831
148190,299.729,298.107,3.07183
148190,299.729,298.107,3.07183
148191,298.314,298.108,3.10497
148191,298.314,298.108,3.10497
148200,297.237,298.116,3.1255
148200,297.237,298.116,3.1255
148202,300.571,298.127,3.11247
148202,300.571,298.127,3.11247
148210,301.754,298.175,3.16362
148210,301.754,298.175,3.16362
148210,299.589,298.173,3.16783
148210,299.589,298.173,3.16783
148220,291.081,298.11,3.24813
148220,291.081,298.11,3.24813
148230,297.814,298.128,3.40082
148230,297.814,298.128,3.40082
148240,289.419,298.039,3.57318
148240,289.419,298.039,3.57318
148250,298.505,298.069,3.71259
148250,298.505,298.069,3.71259
148260,297.617,298.086,3.85468
148260,297.617,298.086,3.85468
148266,288.569,298.019,3.84388
148266,288.569,298.019,3.84388
148270,288.582,297.973,3.76322
148270,288.582,297.973,3.76322
148280,297.216,297.985,3.64778
148280,297.216,297.985,3.64778
148290,296.441,297.989,3.68051
148290,296.441,297.989,3.68051
148293,293.286,297.975,3.68942
148293,293.286,297.975,3.68942
148300,293.114,297.946,3.64719
148300,293.114,297.946,3.64719
148304,300.218,297.97,3.57657
148304,300.218,297.97,3.57657
148310,300.784,298,3.43876
148310,300.784,298,3.43876
148310,299.149,297.998,3.43431
148310,299.149,297.998,3.43431
148320,287.368,297.889,3.37932
148320,287.368,297.889,3.37932
148330,299.683,297.936,3.44677
148330,299.683,297.936,3.44677
148331,299.946,297.94,3.44941
148331,299.946,297.94,3.44941
148340,300.585,297.985,3.32798
148340,300.585,297.985,3.32798
148350,299.684,298.017,3.07263
148350,299.684,298.017,3.07263
148360,302.613,298.082,3.01059
148360,302.613,298.082,3.01059
148360,298.82,298.077,3.01342
148360,298.82,298.077,3.01342
148370,286.377,297.967,3.08345
148370,286.377,297.967,3.08345
148380,297.475,297.981,3.15838
148380,297.475,297.981,3.15838
148382,290.46,297.963,3.16381
148382,290.46,297.963,3.16381
148390,287.847,297.882,3.05512
148390,287.847,297.882,3.05512
148400,290.27,297.82,2.86165
148400,290.27,297.82,2.86165
148410,290.46,297.768,2.82429
148410,290.46,297.768,2.82429
148413,299.981,297.788,2.83837
148413,299.981,297.788,2.83837
148420,302.346,297.843,2.88932
148420,302.346,297.843,2.88932
148430,302.569,297.922,3.09153
148430,302.569,297.922,3.09153
148431,299.043,297.923,3.12842
148431,299.043,297.923,3.12842
148440,296.482,297.929,3.31391
148440,296.482,297.929,3.31391
148450,297.135,297.938,3.25698
148450,297.135,297.938,3.25698
148460,290.028,297.864,3.06232
148460,290.028,297.864,3.06232
148470,294.232,297.848,3.12603
148470,294.232,297.848,3.12603
148480,297.963,297.873,3.16437
148480,297.963,297.873,3.16437
148490,298.328,297.903,3.22729
148490,298.328,297.903,3.22729
148500,287.414,297.802,3.34182
148500,287.414,297.802,3.34182
148503,300.038,297.825,3.33986
148503,300.038,297.825,3.33986
148504,300.259,297.827,3.33741
148504,300.259,297.827,3.33741
148510,301.472,297.87,3.21991
148510,301.472,297.87,3.21991
148520,301.37,297.935,3.26087
148520,301.37,297.935,3.26087
148520,299.187,297.933,3.26619
148520,299.187,297.933,3.26619
148530,287.379,297.83,3.43184
148530,287.379,297.83,3.43184
148536,300.136,297.865,3.4244
148536,300.136,297.865,3.4244
148540,300.37,297.885,3.3656
148540,300.37,297.885,3.3656
148550,301.785,297.952,3.22328
148550,301.785,297.952,3.22328
148550,299.1,297.95,3.21845
148550,299.1,297.95,3.21845
148560,292.502,297.909,3.16817
148560,292.502,297.909,3.16817
148562,289.753,297.895,3.16032
148562,289.753,297.895,3.16032
148570,288.378,297.823,3.00502
148570,288.378,297.823,3.00502
148580,289.958,297.764,2.97111
148580,289.958,297.764,2.97111
148584,300.174,297.791,3.04889
148584,300.174,297.791,3.04889
148590,300.344,297.827,3.22615
148590,300.344,297.827,3.22615
148590,299.192,297.826,3.23155
148590,299.192,297.826,3.23155
148600,289.6,297.756,3.47345
148600,289.6,297.756,3.47345
148610,297.34,297.781,3.54844
148610,297.34,297.781,3.54844
148620,291.371,297.726,3.40021
148620,291.371,297.726,3.40021
148622,300.237,297.745,3.33864
148622,300.237,297.745,3.33864
148630,302.418,297.806,3.13522
148630,302.418,297.806,3.13522
148640,302.423,297.877,2.86702
148640,302.423,297.877,2.86702
148640,302.471,297.878,2.86363
148640,302.471,297.878,2.86363
148650,303.18,297.954,2.80227
148650,303.18,297.954,2.80227
148660,300.558,298.003,2.89441
148660,300.558,298.003,2.89441
148660,299.114,298.002,2.89668
148660,299.114,298.002,2.89668
148670,288.975,297.927,3.07542
148670,288.975,297.927,3.07542
148680,288.426,297.842,3.25452
148680,288.426,297.842,3.25452
148684,300.018,297.865,3.2949
148684,300.018,297.865,3.2949
148690,300.653,297.901,3.31708
148690,300.653,297.901,3.31708
148695,301.425,297.934,3.35133
148695,301.425,297.934,3.35133
148700,301.242,297.965,3.4233
148700,301.242,297.965,3.4233
148700,299.012,297.963,3.42857
148700,299.012,297.963,3.42857
148710,291.8,297.906,3.30886
148710,291.8,297.906,3.30886
148720,293.915,297.879,3.21481
148720,293.915,297.879,3.21481
148730,296.228,297.879,3.10921
148730,296.228,297.879,3.10921
148740,297.871,297.9,3.05673
148740,297.871,297.9,3.05673
148741,300.041,297.907,3.06068
148741,300.041,297.907,3.06068
148750,302.325,297.97,3.07327
148750,302.325,297.97,3.07327
148760,301.475,298.024,2.99238
148760,301.475,298.024,2.99238
148770,301.906,298.085,3.10774
148770,301.906,298.085,3.10774
148772,299.195,298.089,3.15822
148772,299.195,298.089,3.15822
148780,297.946,298.101,3.29206
148780,297.946,298.101,3.29206
148790,299.848,298.136,3.33037
148790,299.848,298.136,3.33037
148800,290.603,298.057,3.30068
148800,290.603,298.057,3.30068
148810,295.034,298.037,3.28738
148810,295.034,298.037,3.28738
148820,293.426,297.999,3.3107
148820,293.426,297.999,3.3107
148830,292.313,297.949,3.36257
148830,292.313,297.949,3.36257
148840,293.59,297.918,3.53519
148840,293.59,297.918,3.53519
148850,297.977,297.941,3.60064
148850,297.977,297.941,3.60064
148854,300.316,297.965,3.59766
148854,300.316,297.965,3.59766
148860,300.317,297.993,3.62998
148860,300.317,297.993,3.62998
148860,299.318,297.991,3.63066
148860,299.318,297.991,3.63066
148870,285.548,297.848,3.54644
148870,285.548,297.848,3.54644
148880,295.468,297.839,3.37914
148880,295.468,297.839,3.37914
148890,297.807,297.862,3.32066
148890,297.807,297.862,3.32066
148900,289.51,297.785,3.2468
148900,289.51,297.785,3.2468
148910,294.083,297.769,3.29901
148910,294.083,297.769,3.29901
148920,292.553,297.736,3.53777
148920,292.553,297.736,3.53777
148930,290.312,297.669,3.69649
148930,290.312,297.669,3.69649
148940,290.537,297.602,3.60906
148940,290.537,297.602,3.60906
148950,299.678,297.654,3.35214
148950,299.678,297.654,3.35214
148960,298.133,297.685,3.15867
148960,298.133,297.685,3.15867
148970,296.687,297.698,2.94878
148970,296.687,297.698,2.94878
148980,298.018,297.724,2.68603
148980,298.018,297.724,2.68603
148982,291.715,297.711,2.64355
148982,291.715,297.711,2.64355
148990,289.508,297.671,2.64226
148990,289.508,297.671,2.64226
149000,289.617,297.621,2.71581
149000,289.617,297.621,2.71581
149010,293.033,297.605,2.72654
149010,293.033,297.605,2.72654
149011,298.36,297.615,2.72825
149011,298.36,297.615,2.72825
149012,300.14,297.622,2.73274
149012,300.14,297.622,2.73274
149020,303.061,297.693,2.90768
149020,303.061,297.693,2.90768
149020,299.128,297.69,2.92044
149020,299.128,297.69,2.92044
149030,286.787,297.601,3.18373
149030,286.787,297.601,3.18373
149035,300.119,297.636,3.30569
149035,300.119,297.636,3.30569
149040,300.199,297.666,3.40333
149040,300.199,297.666,3.40333
149042,299.122,297.676,3.44922
149042,299.122,297.676,3.44922
149050,298.499,297.709,3.64963
149050,298.499,297.709,3.64963
149060,297.68,297.737,3.78518
149060,297.68,297.737,3.78518
149070,295.616,297.733,3.74586
149070,295.616,297.733,3.74586
149080,293.415,297.698,3.61613
149080,293.415,297.698,3.61613
149090,299.786,297.752,3.58529
149090,299.786,297.752,3.58529
149100,298.749,297.788,3.52052
149100,298.749,297.788,3.52052
149110,298.782,297.826,3.52921
149110,298.782,297.826,3.52921
149119,300.006,297.875,3.63213
149119,300.006,297.875,3.63213
149120,299.984,297.88,3.64246
149120,299.984,297.88,3.64246
149130,296.835,297.889,3.68502
149130,296.835,297.889,3.68502
149140,297.563,297.908,3.77977
149140,297.563,297.908,3.77977
149150,292.287,297.851,3.79854
149150,292.287,297.851,3.79854
149160,290.406,297.771,3.58158
149160,290.406,297.771,3.58158
149170,293.295,297.735,3.34336
149170,293.295,297.735,3.34336
149180,294.663,297.722,3.32148
149180,294.663,297.722,3.32148
149190,296.919,297.737,3.33642
149190,296.919,297.737,3.33642
149200,298.571,297.766,3.15016
149200,298.571,297.766,3.15016
149210,297.439,297.78,2.8529
149210,297.439,297.78,2.8529
149211,299.701,297.786,2.83158
149211,299.701,297.786,2.83158
149220,304.193,297.86,2.59343
149220,304.193,297.86,2.59343
149221,299.328,297.857,2.57785
149221,299.328,297.857,2.57785
149221,298.717,297.856,2.57585
149221,298.717,297.856,2.57585
149230,291.447,297.821,2.7004
149230,291.447,297.821,2.7004
149240,292.232,297.789,2.91965
149240,292.232,297.789,2.91965
149250,290.159,297.732,2.88218
149250,290.159,297.732,2.88218
149260,294.633,297.724,2.81733
149260,294.633,297.724,2.81733
149261,299.869,297.736,2.8229
149261,299.869,297.736,2.8229
149270,303.021,297.81,3.03109
149270,303.021,297.81,3.03109
149274,298.864,297.822,3.13045
149274,298.864,297.822,3.13045
149280,298.209,297.84,3.21135
149280,298.209,297.84,3.21135
149290,288.687,297.753,3.10414
149290,288.687,297.753,3.10414
149295,299.886,297.776,3.03816
149295,299.886,297.776,3.03816
149300,300.365,297.802,3.02495
149300,300.365,297.802,3.02495
149310,299.984,297.85,3.2207
149310,299.984,297.85,3.2207
149311,298.967,297.852,3.24089
149311,298.967,297.852,3.24089
149320,297.464,297.864,3.21866
149320,297.464,297.864,3.21866
149330,298.321,297.883,2.99144
149330,298.321,297.883,2.99144
149331,300.077,297.889,2.97032
149331,300.077,297.889,2.97032
149340,302.87,297.947,2.7344
149340,302.87,297.947,2.7344
149341,299.117,297.945,2.71503
149341,299.117,297.945,2.71503
149350,293.242,297.916,2.62874
149350,293.242,297.916,2.62874
149352,300.152,297.93,2.62663
149352,300.152,297.93,2.62663
149360,303.527,297.986,2.5832
149360,303.527,297.986,2.5832
149361,299.182,297.984,2.57564
149361,299.182,297.984,2.57564
149370,294.389,297.967,2.55156
149370,294.389,297.967,2.55156
149372,300.215,297.979,2.5525
149372,300.215,297.979,2.5525
149380,303.703,298.037,2.58168
149380,303.703,298.037,2.58168
149390,303.393,298.1,2.57869
149390,303.393,298.1,2.57869
149394,299.276,298.106,2.55409
149394,299.276,298.106,2.55409
149400,299.006,298.117,2.49749
149400,299.006,298.117,2.49749
149410,298.262,298.128,2.47627
149410,298.262,298.128,2.47627
149420,297.941,298.136,2.41841
149420,297.941,298.136,2.41841
149430,289.295,298.069,2.33682
149430,289.295,298.069,2.33682
149434,300.365,298.088,2.36691
149434,300.365,298.088,2.36691
149440,301.144,298.113,2.51279
